"Anno";"Comune";"Provincia";"Arrivi";
"2011";"Vas";"BELLUNO";401;
"2011";"Vigo di Cadore";"BELLUNO";5,594;
"2011";"Vodo Cadore";"BELLUNO";1,493;
"2011";"Voltago Agordino";"BELLUNO";2,371;
"2011";"Zoldo Alto";"BELLUNO";27,980;
"2011";"Zoppe' di Cadore";"BELLUNO";7;
"2011";"Altivole";"TREVISO";1,907;
"2011";"Arcade";"TREVISO";;
"2011";"Asolo";"TREVISO";13,084;
"2011";"Borso del Grappa";"TREVISO";9,955;
"2011";"Breda di Piave";"TREVISO";6,038;
"2011";"Caerano di San Marco";"TREVISO";4,498;
"2011";"Cappella Maggiore";"TREVISO";142;
"2011";"Carbonera";"TREVISO";103;
"2011";"Casale sul Sile";"TREVISO";3,412;
"2011";"Casier";"TREVISO";2,755;
"2011";"Castelcucco";"TREVISO";552;
"2011";"Castelfranco Veneto";"TREVISO";33,225;
"2011";"Castello di Godego";"TREVISO";700;
"2011";"Cavaso del Tomba";"TREVISO";2,552;
"2011";"Cessalto";"TREVISO";1,729;
"2011";"Chiarano";"TREVISO";713;
"2011";"Cimadolmo";"TREVISO";;
"2011";"Cison di Valmarino";"TREVISO";11,700;
"2011";"Codogne'";"TREVISO";4,308;
"2011";"Colle Umberto";"TREVISO";;
"2011";"Conegliano";"TREVISO";40,634;
"2011";"Cordignano";"TREVISO";140;
"2011";"Cornuda";"TREVISO";;
"2011";"Crespano del Grappa";"TREVISO";4,256;
"2011";"Crocetta del Montello";"TREVISO";1,421;
"2011";"Farra di Soligo";"TREVISO";4,781;
"2011";"Follina";"TREVISO";6,126;
"2011";"Fontanelle";"TREVISO";;
"2011";"Fonte";"TREVISO";149;
"2011";"Fregona";"TREVISO";878;
"2011";"Gaiarine";"TREVISO";335;
"2011";"Giavera del Montello";"TREVISO";160;
"2011";"Godega di Sant'Urbano";"TREVISO";5,712;
"2011";"Gorgo al Monticano";"TREVISO";;
"2011";"Istrana";"TREVISO";2,482;
"2011";"Loria";"TREVISO";495;
"2011";"Mansue'";"TREVISO";58;
"2011";"Mareno di Piave";"TREVISO";885;
"2011";"Maser";"TREVISO";3,375;
"2011";"Maserada sul Piave";"TREVISO";1,798;
"2011";"Meduna di Livenza";"TREVISO";;
"2011";"Miane";"TREVISO";280;
"2011";"Mogliano Veneto";"TREVISO";90,272;
"2011";"Monastier di Treviso";"TREVISO";;
"2011";"Monfumo";"TREVISO";221;
"2011";"Montebelluna";"TREVISO";12,423;
"2011";"Morgano";"TREVISO";;
"2011";"Moriago della Battaglia";"TREVISO";181;
"2011";"Motta di Livenza";"TREVISO";2,190;
"2011";"Nervesa della Battaglia";"TREVISO";1,484;
"2011";"Oderzo";"TREVISO";20,019;
"2011";"Ormelle";"TREVISO";;
"2011";"Orsago";"TREVISO";911;
"2011";"Paderno del Grappa";"TREVISO";4,345;
"2011";"Paese";"TREVISO";6,958;
"2011";"Pederobba";"TREVISO";92;
"2011";"Pieve di Soligo";"TREVISO";8,817;
"2011";"Ponte di Piave";"TREVISO";9,999;
"2011";"Ponzano Veneto";"TREVISO";10,220;
"2011";"Portobuffole'";"TREVISO";4,353;
"2011";"Possagno";"TREVISO";223;
"2011";"Povegliano";"TREVISO";174;
"2011";"Preganziol";"TREVISO";54,732;
"2011";"Quinto di Treviso";"TREVISO";23,060;
"2011";"Refrontolo";"TREVISO";323;
"2011";"Resana";"TREVISO";1,408;
"2011";"Revine Lago";"TREVISO";2,807;
"2011";"Riese Pio X";"TREVISO";;
"2011";"Roncade";"TREVISO";2,446;
"2011";"Salgareda";"TREVISO";2,969;
"2011";"San Biagio di Callalta";"TREVISO";3,683;
"2011";"San Fior";"TREVISO";;
"2011";"San Pietro di Feletto";"TREVISO";1,474;
"2011";"San Polo di Piave";"TREVISO";;
"2011";"Santa Lucia di Piave";"TREVISO";;
"2011";"San Vendemiano";"TREVISO";5,092;
"2011";"San Zenone degli Ezzelini";"TREVISO";1,746;
"2011";"Sarmede";"TREVISO";266;
"2011";"Sernaglia della Battaglia";"TREVISO";;
"2011";"Silea";"TREVISO";15,374;
"2011";"Spresiano";"TREVISO";14,151;
"2011";"Susegana";"TREVISO";3,273;
"2011";"Tarzo";"TREVISO";820;
"2011";"Trevignano";"TREVISO";576;
"2011";"Treviso";"TREVISO";103,569;
"2011";"Valdobbiadene";"TREVISO";12,897;
"2011";"Vazzola";"TREVISO";;
"2011";"Vedelago";"TREVISO";4,217;
"2011";"Vidor";"TREVISO";;
"2011";"Villorba";"TREVISO";20,796;
"2011";"Vittorio Veneto";"TREVISO";14,549;
"2011";"Volpago del Montello";"TREVISO";1,341;
"2011";"Zero Branco";"TREVISO";906;
"2011";"Campagna Lupia";"VENEZIA";10,285;
"2011";"Camponogara";"VENEZIA";169;
"2011";"Caorle";"VENEZIA";616,396;
"2011";"Cavarzere";"VENEZIA";2,875;
"2011";"Ceggia";"VENEZIA";322;
"2011";"Chioggia";"VENEZIA";258,628;
"2011";"Cona";"VENEZIA";;
"2011";"Concordia Sagittaria";"VENEZIA";2,745;
"2011";"Dolo";"VENEZIA";14,633;
"2011";"Eraclea";"VENEZIA";63,590;
"2011";"Fiesso d'Artico";"VENEZIA";14,600;
"2011";"Fossalta di Piave";"VENEZIA";;
"2011";"Fossalta di Portogruaro";"VENEZIA";557;
"2011";"Fosso'";"VENEZIA";2,015;
"2011";"Gruaro";"VENEZIA";121;
"2011";"Iesolo";"VENEZIA";1,102,308;
"2011";"Marcon";"VENEZIA";54,865;
"2011";"Martellago";"VENEZIA";2,181;
"2011";"Meolo";"VENEZIA";4,610;
"2011";"Mira";"VENEZIA";79,422;
"2011";"Mirano";"VENEZIA";56,203;
"2011";"Musile di Piave";"VENEZIA";1,145;
"2011";"Noale";"VENEZIA";15,207;
"2011";"Noventa di Piave";"VENEZIA";99,840;
"2011";"Pianiga";"VENEZIA";20,552;
"2011";"Portogruaro";"VENEZIA";20,517;
"2011";"Pramaggiore";"VENEZIA";;
"2011";"Quarto d'Altino";"VENEZIA";90,319;
"2011";"Salzano";"VENEZIA";1,314;
"2011";"San Dona' di Piave";"VENEZIA";32,263;
"2011";"San Michele al Tagliamento";"VENEZIA";746,148;
"2011";"Santa Maria di Sala";"VENEZIA";2,212;
"2011";"Santo Stino di Livenza";"VENEZIA";4,694;
"2011";"Scorze'";"VENEZIA";6,718;
"2011";"Spinea";"VENEZIA";2,801;
"2011";"Stra";"VENEZIA";43,890;
"2011";"Torre di Mosto";"VENEZIA";129;
"2011";"Venezia";"VENEZIA";2,500,882;
"2011";"Vigonovo";"VENEZIA";193;
"2011";"Cavallino-Treporti";"VENEZIA";713,136;
"2011";"Abano Terme";"PADOVA";371,226;
"2011";"Albignasego";"PADOVA";5,073;
"2011";"Arqua' Petrarca";"PADOVA";1,429;
"2011";"Arzergrande";"PADOVA";;
"2011";"Bagnoli di Sopra";"PADOVA";22;
"2011";"Baone";"PADOVA";1,122;
"2011";"Battaglia Terme";"PADOVA";952;
"2011";"Boara Pisani";"PADOVA";4,800;
"2011";"Borgoricco";"PADOVA";1,132;
"2011";"Bovolenta";"PADOVA";;
"2011";"Brugine";"PADOVA";9;
"2011";"Cadoneghe";"PADOVA";2,978;
"2011";"Campodarsego";"PADOVA";;
"2011";"Campodoro";"PADOVA";;
"2011";"Camposampiero";"PADOVA";25,213;
"2011";"Carmignano di Brenta";"PADOVA";1,884;
"2011";"Casalserugo";"PADOVA";370;
"2011";"Cervarese Santa Croce";"PADOVA";36;
"2011";"Cinto Euganeo";"PADOVA";107;
"2011";"Cittadella";"PADOVA";19,616;
"2011";"Codevigo";"PADOVA";1,190;
"2011";"Conselve";"PADOVA";29,768;
"2011";"Correzzola";"PADOVA";522;
"2011";"Curtarolo";"PADOVA";1,668;
"2011";"Este";"PADOVA";9,676;
"2011";"Fontaniva";"PADOVA";258;
"2011";"Galzignano Terme";"PADOVA";14,330;
"2011";"Gazzo";"PADOVA";;
"2011";"Grantorto";"PADOVA";6;
"2011";"Granze";"PADOVA";;
"2011";"Legnaro";"PADOVA";1,595;
"2011";"Limena";"PADOVA";6,280;
"2011";"Loreggia";"PADOVA";2,483;
"2011";"Lozzo Atestino";"PADOVA";5;
"2011";"Masera' di Padova";"PADOVA";;
"2011";"Masi";"PADOVA";;
"2011";"Massanzago";"PADOVA";3,336;
"2011";"Megliadino San Vitale";"PADOVA";;
"2011";"Mestrino";"PADOVA";2,455;
"2011";"Monselice";"PADOVA";18,357;
"2011";"Montagnana";"PADOVA";4,667;
"2011";"Montegrotto Terme";"PADOVA";219,272;
"2011";"Noventa Padovana";"PADOVA";11,175;
"2011";"Ospedaletto Euganeo";"PADOVA";2,496;
"2011";"Padova";"PADOVA";563,152;
"2011";"Pernumia";"PADOVA";;
"2011";"Piazzola sul Brenta";"PADOVA";431;
"2011";"Piombino Dese";"PADOVA";113;
"2011";"Piove di Sacco";"PADOVA";22,448;
"2011";"Ponso";"PADOVA";;
"2011";"Pontelongo";"PADOVA";;
"2011";"Ponte San Nicolo'";"PADOVA";14,116;
"2011";"Rovolon";"PADOVA";957;
"2011";"Rubano";"PADOVA";16,814;
"2011";"San Giorgio in Bosco";"PADOVA";;
"2011";"San Martino di Lupari";"PADOVA";2,282;
"2011";"San Pietro in Gu";"PADOVA";;
"2011";"San Pietro Viminario";"PADOVA";;
"2011";"Santa Giustina in Colle";"PADOVA";;
"2011";"Sant'Elena";"PADOVA";290;
"2011";"Saonara";"PADOVA";;
"2011";"Selvazzano Dentro";"PADOVA";12,318;
"2011";"Stanghella";"PADOVA";3,838;
"2011";"Teolo";"PADOVA";11,992;
"2011";"Torreglia";"PADOVA";2,791;
"2011";"Trebaseleghe";"PADOVA";1,435;
"2011";"Tribano";"PADOVA";160;
"2011";"Urbana";"PADOVA";412;
"2011";"Veggiano";"PADOVA";35;
"2011";"Vescovana";"PADOVA";;
"2011";"Vigonza";"PADOVA";8,202;
"2011";"Villa del Conte";"PADOVA";1,619;
"2011";"Villafranca Padovana";"PADOVA";2,422;
"2011";"Villanova di Camposampiero";"PADOVA";;
"2011";"Vo";"PADOVA";215;
"2011";"Due Carrare";"PADOVA";387;
"2011";"Adria";"ROVIGO";5,261;
"2011";"Ariano nel Polesine";"ROVIGO";1,564;
"2011";"Arqua' Polesine";"ROVIGO";1,157;
"2011";"Badia Polesine";"ROVIGO";2,471;
"2011";"Bagnolo di Po";"ROVIGO";;
"2011";"Bergantino";"ROVIGO";590;
"2011";"Bosaro";"ROVIGO";;
"2011";"Canaro";"ROVIGO";6,988;
"2011";"Castelmassa";"ROVIGO";;
"2011";"Castelnovo Bariano";"ROVIGO";;
"2011";"Ceregnano";"ROVIGO";;
"2011";"Crespino";"ROVIGO";338;
"2011";"Ficarolo";"ROVIGO";;
"2011";"Fiesso Umbertiano";"ROVIGO";1,365;
"2011";"Frassinelle Polesine";"ROVIGO";;
"2011";"Fratta Polesine";"ROVIGO";453;
"2011";"Gavello";"ROVIGO";;
"2011";"Giacciano Con Baruchella";"ROVIGO";8;
"2011";"Lendinara";"ROVIGO";239;
"2011";"Loreo";"ROVIGO";830;
"2011";"Melara";"ROVIGO";725;
"2011";"Occhiobello";"ROVIGO";19,641;
"2011";"Papozze";"ROVIGO";263;
"2011";"Pincara";"ROVIGO";;
"2011";"Polesella";"ROVIGO";7,045;
"2011";"Pontecchio Polesine";"ROVIGO";;
"2011";"Porto Tolle";"ROVIGO";21,293;
"2011";"Rosolina";"ROVIGO";148,359;
"2011";"Rovigo";"ROVIGO";46,639;
"2011";"San Bellino";"ROVIGO";;
"2011";"San Martino di Venezze";"ROVIGO";1,218;
"2011";"Stienta";"ROVIGO";;
"2011";"Taglio di Po";"ROVIGO";5,481;
"2011";"Trecenta";"ROVIGO";948;
"2011";"Villadose";"ROVIGO";;
"2011";"Porto Viro";"ROVIGO";2,346;
"2012";"ALTRO";"VENEZIA";170,352;
"2012";"ALTRO";"VENEZIA";1,450,673;
"2012";"Affi";"VERONA";23,586;
"2012";"Albaredo d'Adige";"VERONA";100;
"2012";"Arcole";"VERONA";29;
"2012";"Badia Calavena";"VERONA";183;
"2012";"Bardolino";"VERONA";356,138;
"2012";"Bevilacqua";"VERONA";;
"2012";"Bonavigo";"VERONA";;
"2012";"Bosco Chiesanuova";"VERONA";10,670;
"2012";"Bovolone";"VERONA";3,430;
"2012";"Brentino Belluno";"VERONA";2,100;
"2012";"Brenzone";"VERONA";81,644;
"2012";"Bussolengo";"VERONA";96,856;
"2012";"Buttapietra";"VERONA";872;
"2012";"Caldiero";"VERONA";5,948;
"2012";"Caprino Veronese";"VERONA";10,404;
"2012";"Casaleone";"VERONA";;
"2012";"Castel d'Azzano";"VERONA";;
"2012";"Castelnuovo del Garda";"VERONA";244,757;
"2012";"Cavaion Veronese";"VERONA";24,195;
"2012";"Cazzano di Tramigna";"VERONA";489;
"2012";"Cerea";"VERONA";1,227;
"2012";"Cerro Veronese";"VERONA";887;
"2012";"Cologna Veneta";"VERONA";;
"2012";"Colognola ai Colli";"VERONA";745;
"2012";"Concamarise";"VERONA";;
"2012";"Costermano";"VERONA";55,997;
"2012";"Dolce'";"VERONA";1,335;
"2012";"Erbe'";"VERONA";;
"2012";"Erbezzo";"VERONA";226;
"2012";"Ferrara di Monte Baldo";"VERONA";3,788;
"2012";"Fumane";"VERONA";4,840;
"2012";"Garda";"VERONA";179,626;
"2012";"Gazzo Veronese";"VERONA";;
"2012";"Grezzana";"VERONA";4,534;
"2012";"Illasi";"VERONA";4,161;
"2012";"Isola della Scala";"VERONA";1,399;
"2012";"Lavagno";"VERONA";178;
"2012";"Lazise";"VERONA";507,050;
"2012";"Legnago";"VERONA";12,527;
"2012";"Malcesine";"VERONA";198,825;
"2012";"Marano di Valpolicella";"VERONA";454;
"2012";"Mezzane di Sotto";"VERONA";435;
"2012";"Minerbe";"VERONA";;
"2012";"Montecchia di Crosara";"VERONA";299;
"2012";"Monteforte d'Alpone";"VERONA";419;
"2012";"Mozzecane";"VERONA";690;
"2012";"Negrar";"VERONA";29,132;
"2012";"Nogara";"VERONA";3,982;
"2012";"Nogarole Rocca";"VERONA";16,494;
"2012";"Oppeano";"VERONA";3,062;
"2012";"Palu'";"VERONA";;
"2012";"Pastrengo";"VERONA";10,467;
"2012";"Pescantina";"VERONA";16,635;
"2012";"Peschiera del Garda";"VERONA";341,600;
"2012";"Povegliano Veronese";"VERONA";633;
"2012";"Rivoli Veronese";"VERONA";2,747;
"2012";"Ronco all'Adige";"VERONA";;
"2012";"Roverchiara";"VERONA";304;
"2012";"Rovere' Veronese";"VERONA";857;
"2012";"Salizzole";"VERONA";24;
"2012";"San Bonifacio";"VERONA";19,827;
"2012";"San Giovanni Ilarione";"VERONA";115;
"2012";"San Giovanni Lupatoto";"VERONA";42,330;
"2012";"Sanguinetto";"VERONA";;
"2012";"San Martino Buon Albergo";"VERONA";43,238;
"2012";"San Mauro di Saline";"VERONA";38;
"2012";"San Pietro di Morubio";"VERONA";;
"2012";"San Pietro in Cariano";"VERONA";20,873;
"2012";"Sant'Ambrogio di Valpolicella";"VERONA";3,906;
"2012";"Sant'Anna d'Alfaedo";"VERONA";681;
"2012";"San Zeno di Montagna";"VERONA";54,615;
"2012";"Selva di Progno";"VERONA";959;
"2012";"Soave";"VERONA";23,322;
"2012";"Sommacampagna";"VERONA";37,355;
"2012";"Sona";"VERONA";20,664;
"2012";"Sorga'";"VERONA";343;
"2012";"Torri del Benaco";"VERONA";74,712;
"2012";"Tregnago";"VERONA";2,703;
"2012";"Trevenzuolo";"VERONA";247;
"2012";"Valeggio sul Mincio";"VERONA";56,314;
"2012";"Velo Veronese";"VERONA";1,360;
"2012";"Verona";"VERONA";759,884;
"2012";"Veronella";"VERONA";;
"2012";"Vestenanova";"VERONA";467;
"2012";"Vigasio";"VERONA";21,147;
"2012";"Villa Bartolomea";"VERONA";6,768;
"2012";"Villafranca di Verona";"VERONA";156,279;
"2012";"Zevio";"VERONA";2,489;
"2012";"Agugliaro";"VICENZA";463;
"2012";"Albettone";"VICENZA";;
"2012";"Altavilla Vicentina";"VICENZA";23,287;
"2012";"Altissimo";"VICENZA";;
"2012";"Arcugnano";"VICENZA";6,930;
"2012";"Arsiero";"VICENZA";2,097;
"2012";"Arzignano";"VICENZA";4,276;
"2012";"Asiago";"VICENZA";42,555;
"2012";"Barbarano Vicentino";"VICENZA";880;
"2012";"Bassano del Grappa";"VICENZA";51,343;
"2012";"Bolzano Vicentino";"VICENZA";7,484;
"2012";"Breganze";"VICENZA";805;
"2012";"Brendola";"VICENZA";703;
"2012";"Brogliano";"VICENZA";1,480;
"2012";"Caldogno";"VICENZA";2,121;
"2012";"Camisano Vicentino";"VICENZA";406;
"2012";"Campiglia dei Berici";"VICENZA";;
"2012";"Campolongo sul Brenta";"VICENZA";1,332;
"2012";"Carre'";"VICENZA";1,540;
"2012";"Cartigliano";"VICENZA";127;
"2012";"Cassola";"VICENZA";9,247;
"2012";"Castegnero";"VICENZA";;
"2012";"Castelgomberto";"VICENZA";;
"2012";"Chiampo";"VICENZA";6,088;
"2012";"Chiuppano";"VICENZA";;
"2012";"Cismon del Grappa";"VICENZA";542;
"2012";"Cogollo del Cengio";"VICENZA";;
"2012";"Conco";"VICENZA";2,683;
"2012";"Cornedo Vicentino";"VICENZA";1,617;
"2012";"Costabissara";"VICENZA";2,499;
"2012";"Creazzo";"VICENZA";34,753;
"2012";"Crespadoro";"VICENZA";195;
"2012";"Dueville";"VICENZA";721;
"2012";"Enego";"VICENZA";1,572;
"2012";"Fara Vicentino";"VICENZA";1,039;
"2012";"Foza";"VICENZA";1,090;
"2012";"Gallio";"VICENZA";13,266;
"2012";"Gambellara";"VICENZA";34;
"2012";"Gambugliano";"VICENZA";;
"2012";"Grancona";"VICENZA";208;
"2012";"Grisignano di Zocco";"VICENZA";8,382;
"2012";"Grumolo delle Abbadesse";"VICENZA";9,622;
"2012";"Isola Vicentina";"VICENZA";360;
"2012";"Lastebasse";"VICENZA";694;
"2012";"Longare";"VICENZA";623;
"2012";"Lonigo";"VICENZA";6,949;
"2012";"Lugo di Vicenza";"VICENZA";;
"2012";"Lusiana";"VICENZA";768;
"2012";"Malo";"VICENZA";2,444;
"2012";"Marano Vicentino";"VICENZA";;
"2012";"Marostica";"VICENZA";6,994;
"2012";"Mason Vicentino";"VICENZA";1,296;
"2012";"Molvena";"VICENZA";474;
"2012";"Montebello Vicentino";"VICENZA";248;
"2012";"Montecchio Maggiore";"VICENZA";26,131;
"2012";"Montegalda";"VICENZA";1,177;
"2012";"Montegaldella";"VICENZA";;
"2012";"Monteviale";"VICENZA";86;
"2012";"Monticello Conte Otto";"VICENZA";968;
"2012";"Montorso Vicentino";"VICENZA";;
"2012";"Mossano";"VICENZA";;
"2012";"Mussolente";"VICENZA";1,877;
"2012";"Nogarole Vicentino";"VICENZA";;
"2012";"Nove";"VICENZA";;
"2012";"Noventa Vicentina";"VICENZA";3,604;
"2012";"Pianezze";"VICENZA";;
"2012";"Piovene Rocchette";"VICENZA";137;
"2012";"Poiana Maggiore";"VICENZA";;
"2012";"Posina";"VICENZA";1,177;
"2012";"Pove del Grappa";"VICENZA";3,531;
"2012";"Quinto Vicentino";"VICENZA";1,380;
"2012";"Recoaro Terme";"VICENZA";6,715;
"2012";"Roana";"VICENZA";16,683;
"2012";"Romano d'Ezzelino";"VICENZA";3,803;
"2012";"Rosa'";"VICENZA";1,537;
"2012";"Rossano Veneto";"VICENZA";;
"2012";"Rotzo";"VICENZA";676;
"2012";"Salcedo";"VICENZA";;
"2012";"Sandrigo";"VICENZA";15,576;
"2012";"San Germano dei Berici";"VICENZA";86;
"2012";"San Nazario";"VICENZA";274;
"2012";"San Pietro Mussolino";"VICENZA";;
"2012";"Santorso";"VICENZA";;
"2012";"San Vito di Leguzzano";"VICENZA";;
"2012";"Sarcedo";"VICENZA";274;
"2012";"Sarego";"VICENZA";789;
"2012";"Schiavon";"VICENZA";;
"2012";"Schio";"VICENZA";29,058;
"2012";"Solagna";"VICENZA";3,265;
"2012";"Sossano";"VICENZA";568;
"2012";"Sovizzo";"VICENZA";629;
"2012";"Tezze sul Brenta";"VICENZA";8,063;
"2012";"Thiene";"VICENZA";4,792;
"2012";"Tonezza del Cimone";"VICENZA";10,458;
"2012";"Torrebelvicino";"VICENZA";24;
"2012";"Torri di Quartesolo";"VICENZA";5,817;
"2012";"Trissino";"VICENZA";1,131;
"2012";"Valdagno";"VICENZA";677;
"2012";"Valdastico";"VICENZA";;
"2012";"Valli del Pasubio";"VICENZA";2,084;
"2012";"Valstagna";"VICENZA";356;
"2012";"Velo d'Astico";"VICENZA";134;
"2012";"Vicenza";"VICENZA";175,876;
"2012";"Villaga";"VICENZA";752;
"2012";"Villaverla";"VICENZA";1,469;
"2012";"Zane'";"VICENZA";;
"2012";"Zermeghedo";"VICENZA";;
"2012";"Zovencedo";"VICENZA";24;
"2012";"Zugliano";"VICENZA";85;
"2012";"Agordo";"BELLUNO";6,741;
"2012";"Alano di Piave";"BELLUNO";2,501;
"2012";"Alleghe";"BELLUNO";32,624;
"2012";"Arsie'";"BELLUNO";6,070;
"2012";"Auronzo di Cadore";"BELLUNO";69,021;
"2012";"Belluno";"BELLUNO";40,212;
"2012";"Borca di Cadore";"BELLUNO";19,031;
"2012";"Calalzo di Cadore";"BELLUNO";9,049;
"2012";"Castellavazzo";"BELLUNO";81;
"2012";"Cencenighe Agordino";"BELLUNO";876;
"2012";"Cesiomaggiore";"BELLUNO";4,919;
"2012";"Chies d'Alpago";"BELLUNO";1,064;
"2012";"Cibiana di Cadore";"BELLUNO";1,845;
"2012";"Colle Santa Lucia";"BELLUNO";4,074;
"2012";"Comelico Superiore";"BELLUNO";10,699;
"2012";"Cortina d'Ampezzo";"BELLUNO";223,716;
"2012";"Danta di Cadore";"BELLUNO";491;
"2012";"Domegge di Cadore";"BELLUNO";3,734;
"2012";"Falcade";"BELLUNO";47,374;
"2012";"Farra d'Alpago";"BELLUNO";12,223;
"2012";"Feltre";"BELLUNO";18,163;
"2012";"Fonzaso";"BELLUNO";1,161;
"2012";"Canale d'Agordo";"BELLUNO";8,676;
"2012";"Forno di Zoldo";"BELLUNO";9,964;
"2012";"Gosaldo";"BELLUNO";449;
"2012";"Lamon";"BELLUNO";4,608;
"2012";"La Valle Agordina";"BELLUNO";189;
"2012";"Lentiai";"BELLUNO";1,142;
"2012";"Limana";"BELLUNO";2,112;
"2012";"Livinallongo del Col di Lana";"BELLUNO";71,822;
"2012";"Longarone";"BELLUNO";4,398;
"2012";"Lorenzago di Cadore";"BELLUNO";1,754;
"2012";"Lozzo di Cadore";"BELLUNO";704;
"2012";"Mel";"BELLUNO";1,881;
"2012";"Pedavena";"BELLUNO";4,566;
"2012";"Perarolo di Cadore";"BELLUNO";197;
"2012";"Pieve d'Alpago";"BELLUNO";1,974;
"2012";"Pieve di Cadore";"BELLUNO";8,898;
"2012";"Ponte nelle Alpi";"BELLUNO";4,758;
"2012";"Puos d'Alpago";"BELLUNO";1,440;
"2012";"Quero";"BELLUNO";;
"2012";"Rivamonte Agordino";"BELLUNO";760;
"2012";"Rocca Pietore";"BELLUNO";44,220;
"2012";"San Gregorio nelle Alpi";"BELLUNO";1,851;
"2012";"San Nicolo' di Comelico";"BELLUNO";140;
"2012";"San Pietro di Cadore";"BELLUNO";1,334;
"2012";"Santa Giustina";"BELLUNO";4,028;
"2012";"San Tomaso Agordino";"BELLUNO";257;
"2012";"Santo Stefano di Cadore";"BELLUNO";7,112;
"2012";"San Vito di Cadore";"BELLUNO";22,944;
"2012";"Sappada";"BELLUNO";24,081;
"2012";"Sedico";"BELLUNO";2,057;
"2012";"Selva di Cadore";"BELLUNO";23,926;
"2012";"Seren del Grappa";"BELLUNO";2,316;
"2012";"Sospirolo";"BELLUNO";129;
"2012";"Soverzene";"BELLUNO";;
"2012";"Sovramonte";"BELLUNO";4,109;
"2012";"Taibon Agordino";"BELLUNO";3,074;
"2012";"Tambre";"BELLUNO";12,946;
"2012";"Trichiana";"BELLUNO";2,038;
"2012";"Vallada Agordina";"BELLUNO";567;
"2012";"Valle di Cadore";"BELLUNO";3,516;
"2012";"Vas";"BELLUNO";347;
"2012";"Vigo di Cadore";"BELLUNO";5,830;
"2012";"Vodo Cadore";"BELLUNO";1,340;
"2012";"Voltago Agordino";"BELLUNO";1,469;
"2012";"Zoldo Alto";"BELLUNO";31,702;
"2012";"Zoppe' di Cadore";"BELLUNO";16;
"2012";"Altivole";"TREVISO";1,740;
"2012";"Arcade";"TREVISO";;
"2012";"Asolo";"TREVISO";11,636;
"2012";"Borso del Grappa";"TREVISO";10,193;
"2012";"Breda di Piave";"TREVISO";6,780;
"2012";"Caerano di San Marco";"TREVISO";3,978;
"2012";"Cappella Maggiore";"TREVISO";92;
"2012";"Carbonera";"TREVISO";111;
"2012";"Casale sul Sile";"TREVISO";3,765;
"2012";"Casier";"TREVISO";2,680;
"2012";"Castelcucco";"TREVISO";496;
"2012";"Castelfranco Veneto";"TREVISO";32,530;
"2012";"Castello di Godego";"TREVISO";1,045;
"2012";"Cavaso del Tomba";"TREVISO";2,773;
"2012";"Cessalto";"TREVISO";1,393;
"2012";"Chiarano";"TREVISO";755;
"2012";"Cimadolmo";"TREVISO";;
"2012";"Cison di Valmarino";"TREVISO";10,670;
"2012";"Codogne'";"TREVISO";4,517;
"2012";"Colle Umberto";"TREVISO";;
"2012";"Conegliano";"TREVISO";41,258;
"2012";"Cordignano";"TREVISO";306;
"2012";"Cornuda";"TREVISO";;
"2012";"Crespano del Grappa";"TREVISO";4,551;
"2012";"Crocetta del Montello";"TREVISO";1,133;
"2012";"Farra di Soligo";"TREVISO";4,717;
"2012";"Follina";"TREVISO";6,455;
"2012";"Fontanelle";"TREVISO";;
"2012";"Fonte";"TREVISO";177;
"2012";"Fregona";"TREVISO";705;
"2012";"Gaiarine";"TREVISO";506;
"2012";"Giavera del Montello";"TREVISO";498;
"2012";"Godega di Sant'Urbano";"TREVISO";5,841;
"2012";"Gorgo al Monticano";"TREVISO";;
"2012";"Istrana";"TREVISO";2,427;
"2012";"Loria";"TREVISO";536;
"2012";"Mansue'";"TREVISO";46;
"2012";"Mareno di Piave";"TREVISO";763;
"2012";"Maser";"TREVISO";3,071;
"2012";"Maserada sul Piave";"TREVISO";1,513;
"2012";"Meduna di Livenza";"TREVISO";;
"2012";"Miane";"TREVISO";364;
"2012";"Mogliano Veneto";"TREVISO";122,446;
"2012";"Monastier di Treviso";"TREVISO";;
"2012";"Monfumo";"TREVISO";218;
"2012";"Montebelluna";"TREVISO";11,471;
"2012";"Morgano";"TREVISO";;
"2012";"Moriago della Battaglia";"TREVISO";199;
"2012";"Motta di Livenza";"TREVISO";1,981;
"2012";"Nervesa della Battaglia";"TREVISO";1,300;
"2012";"Oderzo";"TREVISO";20,442;
"2012";"Ormelle";"TREVISO";;
"2012";"Orsago";"TREVISO";973;
"2012";"Paderno del Grappa";"TREVISO";6,177;
"2012";"Paese";"TREVISO";5,689;
"2012";"Pederobba";"TREVISO";238;
"2012";"Pieve di Soligo";"TREVISO";7,631;
"2012";"Ponte di Piave";"TREVISO";9,174;
"2012";"Ponzano Veneto";"TREVISO";11,682;
"2012";"Portobuffole'";"TREVISO";3,852;
"2012";"Possagno";"TREVISO";294;
"2012";"Povegliano";"TREVISO";106;
"2012";"Preganziol";"TREVISO";56,028;
"2012";"Quinto di Treviso";"TREVISO";24,142;
"2012";"Refrontolo";"TREVISO";894;
"2012";"Resana";"TREVISO";1,282;
"2012";"Revine Lago";"TREVISO";3,644;
"2012";"Riese Pio X";"TREVISO";;
"2012";"Roncade";"TREVISO";3,012;
"2012";"Salgareda";"TREVISO";3,114;
